Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Answer,image,FAQ-1D,FAQ 2D category,Product,Pricing-section,FAQ-main-section,Contact-section,FAQ-sub-section,Order
What features does the Security menu offer?,security-menu-activity-logs,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,6819ebef9e3d19f577f25c34,false,false,Tue May 06 2025 11:01:03 GMT+0000 (Coordinated Universal Time),Tue May 06 2025 11:01:03 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 08:49:43 GMT+0000 (Coordinated Universal Time),"<p id="""">What features does the Security menu offer?</p><p id="""">The Security menu in OpsNow provides a centralized dashboard where users and administrators can monitor all security-related activity logs across accounts and organizations. It includes the following tabs:</p><ul id=""""><li>My Activity: View your personal login and logout history along with the IP address used. This helps detect any suspicious activity on your account.</li><li>Member Activity: Check when and where other team members in your organization have logged in or out, with details such as email addresses and IP logs.</li><li>Organization History: Track all organization-related changes, such as organization name updates, member additions or removals, and role or permission changes.</li></ul><p id="""">This functionality is especially useful for auditing, abnormal login detection, and organizational security management in cloud environments.</p><p>‍</p>",,Setting,security,opsnow-finops-plus,false,false,false,false,
What features will be released in the future?,what-features-will-be-released-in-the-future,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68ef0341fddf669d61a71147,false,false,Wed Oct 15 2025 02:13:21 GMT+0000 (Coordinated Universal Time),Wed Oct 15 2025 08:20:59 GMT+0000 (Coordinated Universal Time),Wed Oct 15 2025 09:38:11 GMT+0000 (Coordinated Universal Time),"<p id="""">The upcoming features of OpsNow Prime include the following:<br>1. Expanded support for OpenStack and VMware.<br>2. ITSM, resource request, approval systematization, and real-time workflow monitoring.<br>3. AI-based incident management automation.<br>4. Application of MCP (Multi Context Protocol) standard.<br>5. A2A (Agent to Agent) collaboration technology.<br>6. xPU (GPU/NPU/TPU) resource monitoring and visualization of estimated power costs.<br>7. PaaS (CI/CD automation and application management).<br>8. AI Agent as a Service (Hybrid cloud operation management using only natural language prompts).<br> &nbsp; &nbsp;Natural language-based cloud management using AI Agents.<br> &nbsp; * Cloud operation management with AI Agents using standardized MCP protocol.<br> &nbsp; * Simplified complex cloud operations with natural language prompts (e.g., CI/CD build and deployment).<br> &nbsp; * Automatic generation of natural language diagnostic reports and suggested solutions in case of incidents.</p><p id="""">Ultimately, these features aim to support efficient and systematic cloud infrastructure operations.</p><p id="""">‍</p>",,,about-prime,prime,false,false,false,false,
What filter options are available in Cost Analytics?,cost-analytics-filter-options,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,6814da88653c305989479131,false,false,Fri May 02 2025 14:45:28 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 22:25:23 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 08:49:43 GMT+0000 (Coordinated Universal Time),"<p id="""">The <strong id="""">Cost Analytics</strong> menu in OpsNow FinOps Plus provides powerful filtering capabilities to help you focus on specific areas of your cloud spend.</p><h4 id="""">Supported filter dimensions:</h4><ul id=""""><li><strong id="""">Account</strong>: Filter by cloud account or project</li><li><strong id="""">Product</strong>: Group by services like EC2, RDS, S3, etc.</li><li><strong id="""">Region</strong>: Filter by geographic region</li><li><strong id="""">Resource type / Category</strong>: Narrow analysis by instance type</li><li><strong id="""">Tag (Key/Value)</strong>: Segment resources by team, environment, cost center, and more</li></ul><p id="""">Filters can be applied individually or in combination, and all visual components—including trend charts and Top 5 breakdowns—update in real time.</p><p id="""">📌 Use filters to isolate high-cost areas, identify anomalies, or drill into team-specific spending.</p><p>‍</p>",,OpsNow FinOps Plus,cost-analytics,opsnow-finops-plus,false,false,false,false,
What filtering criteria are available in the Resource Usage menu?,resource-usage-filtering,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68196261252d0e0d6e8fbfeb,false,false,Tue May 06 2025 01:14:09 GMT+0000 (Coordinated Universal Time),Tue May 06 2025 01:14:09 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 08:49:43 GMT+0000 (Coordinated Universal Time),"<p id="""">The Resource Usage menu in OpsNow FinOps Plus enables users to filter and explore cloud resources across AWS, Microsoft Azure, and Google Cloud Platform (GCP) using multiple dimensions.<br>These filters help improve operational visibility, support cost optimization, and allow for precise resource tracking across complex cloud environments.<br>‍</p><h3 id="""">🔍 Key Filtering Criteria</h3><h4 id="""">1️⃣ Account / Subscription / Project</h4><ul id=""""><li id="""">Filter by cloud account level:<ul id=""""><li>AWS Account, Azure Subscription, GCP Project</li></ul></li><li>Helps identify and manage assets across multiple business units or subsidiaries<br>‍</li></ul><h4 id="""">2️⃣ Region</h4><ul id=""""><li>Filter by resource location (e.g., <code id="""">us-east-1</code>, <code id="""">korea-central</code>, <code id="""">asia-northeast1</code>)</li><li>Useful for spotting resource concentration or high-cost regional allocations<br>‍</li></ul><h4 id="""">3️⃣ Service / Product Type</h4><ul id=""""><li>Filter by resource type: EC2, VM, Disk, Load Balancer, Cloud Function, etc.</li><li>Enables side-by-side comparison of similar services across different CSPs<br>‍</li></ul><h4 id="""">4️⃣ Tags</h4><ul id=""""><li>Use key-value metadata tags to group resources by team, department, owner, or environment</li><li>Examples: <code id="""">owner=kim.jh</code>, <code id="""">project=marketing</code>, <code id="""">env=prod<br>‍</code></li></ul><h3 id="""">🧩 Advanced Multi-Filter Combinations</h3><ul id=""""><li>Combine filters across all criteria:<br>Account + Region + Resource Type + Tag</li><li>Example: ""Show only stopped EC2 instances in <code id="""">us-west-2</code> tagged with <code id="""">project=devops</code> under Account A""</li></ul><p id="""">These filters apply not only to the Current view but also to the History tab, allowing users to analyze usage trends over time.<br>‍</p><p id="""">📌 Summary<br>OpsNow’s powerful filtering capabilities allow users to narrow down cloud resources with precision and speed.<br>This makes it easier to identify idle, overprovisioned, or underutilized assets, and take timely actions for optimization and governance.</p><p>‍</p>",,OpsNow FinOps Plus,resource-usage,opsnow-finops-plus,false,false,false,false,
What functions are managed in Alert Policies? Do they operate independently or are they linked to the entire system?,what-functions-are-managed-in-alert-policies-do-they-operate-independently-or-are-they-linked-to-the-entire-system,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68ef08e5bf0ca0aae29d96d4,false,false,Wed Oct 15 2025 02:37:25 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 01:14:50 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 01:14:54 GMT+0000 (Coordinated Universal Time),"<p id="""">Alert Policies manage notification rules and alerts for system monitoring.<br>Configured alerts are processed in connection with Notifications.</p><p id="""">‍</p>",,,alert-api,prime,false,false,false,false,
What information can be managed for VMs within resources?,what-information-can-be-managed-for-vms-within-resources,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68ef07a8ab6859db539391bc,false,false,Wed Oct 15 2025 02:32:08 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 00:48:08 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 00:48:08 GMT+0000 (Coordinated Universal Time),"<p>VM status information is displayed in a table summarizing the virtual machines. It provides detailed information such as VM Status, Provider, Type, Instance ID, Node, CPU Usage, Memory Usage, Storage Usage, Uptime, Host Memory, Authority, and UUID.</p>",,,compute,prime,false,false,false,false,
What information can be managed for nodes within resources?,what-information-can-be-managed-for-nodes-within-resources,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68ef06c22b527a12c79dbd0e,false,false,Wed Oct 15 2025 02:28:18 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 00:47:12 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 00:47:12 GMT+0000 (Coordinated Universal Time),"<p>Node status information includes Node Status, Node ID, Provider, Cluster, Uptime, Allocated CPU, Hosted VM, and detailed information on CPU, Memory, and Storage.</p>",,,compute,prime,false,false,false,false,
What information can be viewed in the cluster details?,what-information-can-be-viewed-in-the-cluster-details,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68ef04e865500cafbe160bc7,false,false,Wed Oct 15 2025 02:20:24 GMT+0000 (Coordinated Universal Time),Wed Oct 15 2025 09:01:42 GMT+0000 (Coordinated Universal Time),Wed Oct 15 2025 09:01:42 GMT+0000 (Coordinated Universal Time),"<p>You can view cluster information, nodes belonging to the cluster, VM summary information, resource usage, alerts, and recent change history.</p>",,,monitoring,prime,false,false,false,false,
What information does the Infrastructure 'Monitoring Dashboard' provide?,what-information-does-the-infrastructure-monitoring-dashboard-provide,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68ef04a2cd6b2cb5d873dec8,false,false,Wed Oct 15 2025 02:19:14 GMT+0000 (Coordinated Universal Time),Wed Oct 15 2025 08:58:29 GMT+0000 (Coordinated Universal Time),Wed Oct 15 2025 09:38:11 GMT+0000 (Coordinated Universal Time),"<p id="""">It is a dashboard that provides real-time infrastructure resource monitoring and resource metrics in the form of visualized charts, allowing users to understand all information at a glance.</p>",,,monitoring,prime,false,false,false,false,
What is AutoSavings?,what-is-autosavings,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68107f86b7621c6ba41b7cf3,false,false,Tue Apr 29 2025 07:28:06 GMT+0000 (Coordinated Universal Time),Thu May 08 2025 01:52:48 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 08:49:43 GMT+0000 (Coordinated Universal Time),"<p id="""">AutoSavings is a performance-based cloud cost optimization service built specifically for Amazon Web Services (AWS).<br>It helps organizations reduce unnecessary cloud spend by automatically optimizing Reserved Instances (RI) and Savings Plans (SP).</p><h3 id="""">✅ Key Features:</h3><ul id=""""><li>Automated RI/SP Optimization<br>AutoSavings analyzes your usage patterns and automatically purchases or adjusts RI and SP commitments to reduce reliance on expensive on-demand pricing.<br>‍</li><li>Reselling Unused Commitments<br>Any underutilized commitments are automatically resold through the AWS RI Marketplace to prevent waste and recover costs.<br>‍</li><li>Real-Time Strategy Updates<br>The system continuously monitors changes in cloud usage and updates optimization strategies accordingly.<br>‍</li></ul><h3 id="""">💰 Pricing Model:</h3><p id="""">AutoSavings follows a Pay-as-you-save model, which means:</p><ul id=""""><li>You only pay a fee when actual savings are achieved</li><li>There are no subscription fees or upfront charges</li></ul><p id="""">This makes it a low-risk, results-driven solution for AWS cost optimization.</p><p id="""">‍</p>",,AutoSavings,features,autosavings,false,true,false,true,1
What is Cost Analytics?,what-is-cost-analytics,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,6814d1f80d40e355cc1bada0,false,false,Fri May 02 2025 14:08:56 GMT+0000 (Coordinated Universal Time),Wed May 07 2025 07:53:18 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 08:49:43 GMT+0000 (Coordinated Universal Time),"<p id=""""><strong id="""">Cost Analytics</strong> in OpsNow FinOps Plus is a core feature that enables you to<br>analyze cloud spend across AWS, Azure, and GCP based on <strong id="""">account, service, and region</strong>.</p><p id="""">It visualizes cost data to help identify trends, allocate responsibility, and support financial decision-making across your organization.</p><p id="""">📌 This feature serves as the foundation for cloud cost visibility, anomaly detection, and FinOps execution.</p><p id="""">‍</p>",,OpsNow FinOps Plus,cost-analytics,opsnow-finops-plus,false,false,false,true,
What is OpsNow Prime IaaS released in September 2025?,what-is-opsnow-prime-iaas-released-in-september-2025,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68ef02560bda01dc5295c38a,false,false,Wed Oct 15 2025 02:09:26 GMT+0000 (Coordinated Universal Time),Wed Oct 15 2025 08:11:59 GMT+0000 (Coordinated Universal Time),Wed Oct 15 2025 09:38:11 GMT+0000 (Coordinated Universal Time),"<p id="""">OpsNow Prime IaaS is an open-source virtualization platform based on Proxmox that provides integrated infrastructure management capabilities to simplify the complexity of heterogeneous multi-cloud infrastructure management. It also serves as the foundation for upcoming AI-based features.</p><p id="""">OpsNow Prime IaaS v1.0 provides virtualized computing resources as infrastructure. Using this infrastructure, users can manage virtual machines, storage, networks, and operating systems.<br>- VMs provide computing resources, and users can create, manage, and adjust them.<br>- Resources can be scaled up or down as needed, allowing users to increase or decrease computing capacity based on their requirements.<br>- It supports various databases and development environments, allowing users to configure environments as needed.<br>- For automated management, APIs can be used to automate resource provisioning, monitoring, and security.</p><p id="""">‍</p>",,,about-prime,prime,false,false,false,false,
What is OpsNow Prime?,what-is-opsnow-prime,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68ef0224bbbd63a398887cfa,false,false,Wed Oct 15 2025 02:08:36 GMT+0000 (Coordinated Universal Time),Wed Oct 15 2025 08:09:56 GMT+0000 (Coordinated Universal Time),Wed Oct 15 2025 09:38:11 GMT+0000 (Coordinated Universal Time),"<p id="""">It is an AI Hybrid CMP platform that integrates and manages various hybrid cloud environments and costs in a single platform.<br>In the OpsNow Prime target model, the following are managed:<br>- IaaS: Infrastructure resources such as VM, storage, network, and GPU<br>&nbsp;(On-premises installation is the default, and private cloud deployment is also supported)<br>- PaaS: Database, container platform, middleware, CI/CD, etc.<br>- SaaS: Public cloud cost and usage status (current OpsNow product line)</p><p id="""">In other words, OpsNow Prime integrates and manages all clouds including on-premises, private and public clouds, VM, container, and GPU.</p><p id="""">‍</p>",,,about-prime,prime,false,false,false,false,1
What is the API Key management feature?,what-is-the-api-key-management-feature,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68ef0a142b5807c434f4d5f7,false,false,Wed Oct 15 2025 02:42:28 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 01:23:01 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 01:24:47 GMT+0000 (Coordinated Universal Time),"<p id="""">It allows you to manage API keys for integration with external systems or services.<br>API key registration information is managed in a table format, where you can view Datacenter Name, Provider, Host Address, Key Type, and Status.</p><p id="""">‍</p>",,,alert-api,prime,false,false,false,false,
What is the AutoSavings fee rate when using OpsNow?,autosavings-fee-rate,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,681087b2d67d839aca0f43b8,false,false,Tue Apr 29 2025 08:02:58 GMT+0000 (Coordinated Universal Time),Thu May 08 2025 01:44:39 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 08:49:43 GMT+0000 (Coordinated Universal Time),"<p id="""">OpsNow AutoSavings applies a fixed percentage fee based on the amount of cloud cost savings it generates. This performance-based pricing model does not vary based on the customer’s usage volume or the size of the savings.</p><p id="""">✅ What is the fee rate?<br>The fee rate is fixed by country or contractual terms, and may slightly vary depending on your service region. For instance, countries like Korea, Japan, or regions like the Middle East may have adjusted rates due to local regulations or market conditions.<br>‍</p><p id="""">✅ No savings, no fee<br>With AutoSavings, fees are only charged when actual savings are achieved. If no savings are generated during a billing cycle, no fees will be charged.<br>‍</p><p id="""">✅ OpsNow uses a region-based fixed rate policy</p><ul id=""""><li>We do not apply custom rates per customer.</li><li>The pricing structure is uniform and transparent, based on regional standards.</li></ul><p id="""">📌 Want to know your exact rate?<br>The exact fee rate depends on your location and contract terms.<br>We recommend requesting a consultation for accurate and personalized information.</p><p id="""">‍</p>",,AutoSavings,savings-billing,autosavings,false,false,false,false,
What is the Cost Anomalies feature?,what-is-cost-anomalies,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,6814e07e709faf954703bb70,false,false,Fri May 02 2025 15:10:54 GMT+0000 (Coordinated Universal Time),Wed May 07 2025 07:51:34 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 08:49:43 GMT+0000 (Coordinated Universal Time),"<p id=""""><strong id="""">Cost Anomalies</strong> automatically detects <strong id="""">unexpected cloud spend (anomalies)</strong> based on user-defined rules and sends <strong id="""">email notifications</strong> when a threshold is met.</p><h4 id="""">✅ Detection Modes</h4><ul id=""""><li id=""""><strong id="""">Manual Detection</strong>: Based on user-configured thresholds</li><li id=""""><strong id="""">AI-Based Detection</strong>: Compares actual vs. predicted spend using historical patterns</li><li id="""">Detection can be scoped by <strong id="""">Account, Product, or Region</strong></li></ul><h4 id="""">⚙️ Detection Criteria Examples</h4><ul id=""""><li id=""""><strong id="""">Budget-based</strong>: Spend exceeds or falls below a specified amount</li><li id=""""><strong id="""">Percentage-based</strong>: Spend changes more than a defined percentage</li><li id=""""><strong id="""">Time-based</strong>: Compare recent 3 days to previous 3 days, or week over week</li></ul><h4 id="""">🔔 Notification Frequency &amp; Channel</h4><ul id=""""><li id="""">Set to <strong id="""">daily or weekly</strong> alert cycles</li><li id="""">Receive only <strong id="""">newly detected anomalies</strong></li><li id=""""><strong id="""">Supported channel</strong>: Email only</li></ul><p id="""">📌 Fully compatible with AWS, Azure, and GCP environments.</p><p id="""">‍</p>",,OpsNow FinOps Plus,cost-anomalies,opsnow-finops-plus,false,false,false,true,
What is the Incident List?,what-is-the-incident-list,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68ef0819a69ec65b6d8b17f1,false,false,Wed Oct 15 2025 02:34:01 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 00:51:56 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 01:14:54 GMT+0000 (Coordinated Universal Time),"<p id="""">It provides detailed incident information and analysis data in a table format.<br>You can view details such as incident type, threshold exceedance status, category, assignee, and report creator information.<br>(The Analytics tab will be developed in the future.)</p><p id="""">‍</p>",,,operation,prime,false,false,false,false,
What is the Policy Management feature in OpsNow FinOps Plus?,what-is-policy-management-in-opsnow,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,681a0aff9e24811d86aafa1c,false,false,Tue May 06 2025 13:13:35 GMT+0000 (Coordinated Universal Time),Fri May 09 2025 10:54:26 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 08:49:43 GMT+0000 (Coordinated Universal Time),"<p id="""">Policy Management in OpsNow FinOps Plus automatically audits cloud environments—across AWS, Azure, and GCP—for compliance with security, operational, and governance policies, and generates actionable reports.</p><p id="""">This feature helps organizations operating complex multi-cloud infrastructures to monitor policy violations proactively, reduce manual compliance checks, and streamline audit responses with automated, up-to-date reports.</p><h3 id="""">✅ What problems does it solve?</h3><ul id=""""><li id="""">Difficulty managing and tracking policy compliance across multiple cloud accounts (AWS, Azure, GCP)</li><li id="""">Time-consuming manual checks for compliance status by cloud admins or security teams</li><li id="""">Risk of missing policy violations and exposing the organization to security threats</li><li id="""">Inefficiency in preparing compliance documentation for internal or external audits</li></ul><h3 id="""">🔧 Key capabilities</h3><p id=""""> </p><h3 id="""">🔧 Key Capabilities of Policy Management</h3><ul id=""""><li>Automated policy scanning &amp; reporting<br>Automatically scans cloud resources for compliance based on standards like GDPR, HIPAA, SOC2, and AWS Well-Architected Framework. Supports AWS, Azure, and GCP environments.</li><li>Visual compliance dashboards<br>Provides real-time dashboards showing policy compliance status. Instantly identifies which policies are compliant, non-compliant, or unprocessed.</li><li>Scheduled report delivery<br>Sends policy compliance reports automatically to designated recipients on a daily, weekly, or monthly schedule. Useful for internal reviews and audit readiness.</li><li>Violation-level detail visibility<br>Shows exactly which cloud resources, accounts, and policy rules are in violation. Helps prioritize remediation efforts with precision.</li><li>Audit-ready history tracking<br>Keeps a complete history of previously issued reports. Enables easy access, filtering, and comparison of past compliance results in the History tab.</li><li>Multi-cloud compatibility<br>Fully supports AWS, Azure, and GCP through simple integration, including support for subscription-level policy scans in Azure.</li></ul><p id="""">‍</p><h3 id="""">👤 Who benefits from this feature?</h3><ul id=""""><li id="""">Security &amp; compliance managers: Automate monitoring and get audit-ready reports across cloud platforms</li><li id="""">Cloud operations teams: Instantly identify and prioritize remediation for non-compliant resources</li><li id="""">Governance or internal audit teams: Secure traceable, downloadable reports for audit readiness</li></ul><p id="""">‍</p>",,OpsNow FinOps Plus,policy-management,opsnow-finops-plus,false,false,false,true,1
What is the criteria for Modernize recommendations?,what-is-the-criteria-for-modernize-recommendations,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68196f5fe5da457971a3ddf6,false,false,Tue May 06 2025 02:09:35 GMT+0000 (Coordinated Universal Time),Tue May 06 2025 02:09:35 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 08:49:43 GMT+0000 (Coordinated Universal Time),"<p id="""">OpsNow FinOps Plus automatically recommends Modernize actions when an instance is running on an older generation and there is a newer, more cost-effective instance type available that offers the same or better performance.</p><p id="""">This helps organizations reduce cloud costs without compromising workload stability.<br>‍</p><h3 id="""">✅ Criteria for Modernize Recommendations</h3><ul id=""""><li>The current instance belongs to an older generation (e.g., t2, m4, D2s_v3)<br>‍</li><li id="""">A newer generation instance exists that:<ul id=""""><li>Offers equal or better performance</li><li>Has a lower hourly cost<br>‍</li></ul></li><li id="""">Examples:<ul id=""""><li><code id="""">t2.micro → t3.micro</code></li><li><code id="""">m4.large → m6a.large</code></li><li><code id="""">D2s_v3 → D2as_v5</code></li></ul></li></ul><h3 id="""">🔍 How It Works</h3><ul id=""""><li>OpsNow automatically detects old-generation instance types across AWS, Azure, and GCP.</li><li>If a more modern instance type with a better price-performance ratio is available, the system recommends Modernize.</li><li>These rules are pre-configured based on vendor benchmarks and not customizable by the user.<br>‍</li></ul><h3 id="""">⚠️ Optimization Purpose</h3><ul id=""""><li>Unlike Downsize, which reduces resource specs,<br>Modernize focuses on replacing old-generation instances with newer ones at the same performance level but lower cost.</li><li>Since cloud vendors frequently release new, optimized instance types,<br>continuing to use outdated instances can lead to significant cost inefficiencies.</li></ul><p id="""">📌 Modernize is a key strategy for reducing infrastructure costs without altering performance, making it especially effective for long-running workloads and legacy environments.</p><p>‍</p>",,OpsNow FinOps Plus,resource-optimization,opsnow-finops-plus,false,false,false,false,
What is the criteria for detecting unused resources?,unused-resource-detection-criteria,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68197010252d0e0d6e986583,false,false,Tue May 06 2025 02:12:32 GMT+0000 (Coordinated Universal Time),Tue May 06 2025 02:12:32 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 08:49:43 GMT+0000 (Coordinated Universal Time),"<p id="""">OpsNow FinOps Plus automatically identifies unused cloud resources that are no longer in active use or have lost their associations.<br>This helps prevent unnecessary cloud spending and supports proactive cost optimization.<br>‍</p><h3 id="""">✅ Detection Criteria for Unused Resources</h3><p id="""">OpsNow evaluates resource-specific conditions across each cloud provider to determine unused status:</p><ul id=""""><li id="""">EBS (AWS):<ul id=""""><li id="""">Detached volumes not associated with any EC2 instance</li></ul></li><li id="""">Elastic IP (AWS):<ul id=""""><li id="""">Public IP addresses not currently assigned to any instance</li></ul></li><li id="""">ELB (AWS):<ul id=""""><li id="""">Load balancers with no backend instances registered</li></ul></li><li id="""">Azure Disk:<ul id=""""><li id="""">Disks attached to stopped or deallocated VMs</li></ul></li><li id="""">GCP Persistent Disk:<ul id=""""><li id="""">Disks not mounted to any Compute Engine instance<br>‍</li></ul></li></ul><h3 id="""">🔍 How Detection Works</h3><ul id=""""><li id="""">OpsNow regularly gathers resource metadata via cloud provider APIs.</li><li id="""">Resources that remain disconnected or unused for a defined period are flagged as Unused.</li><li id="""">Vendor-specific logic is automatically applied to ensure accurate classification across AWS, Azure, and GCP.<br>‍</li></ul><p id="""">📌 Unused resources are often a hidden source of cloud waste.<br>By leveraging OpsNow’s detection engine, organizations can quickly identify and remove redundant assets, even across complex multi-cloud environments.</p><p id="""">‍</p>",,OpsNow FinOps Plus,resource-optimization,opsnow-finops-plus,false,false,false,false,
What is the function of IAM?,what-is-the-function-of-iam,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68ef0a870bda01dc5296c271,false,false,Wed Oct 15 2025 02:44:23 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 01:27:51 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 01:30:18 GMT+0000 (Coordinated Universal Time),"<p id="""">IAM, short for Identity and Access Management, registers and manages user accounts and access information.</p>",,,groups-iam,prime,false,false,false,false,
What is the hierarchical structure of the infrastructure managed in Prime?,what-is-the-hierarchical-structure-of-the-infrastructure-managed-in-prime,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68ef05d8d4d7bdb36f763816,false,false,Wed Oct 15 2025 02:24:24 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 06:41:18 GMT+0000 (Coordinated Universal Time),Thu Oct 16 2025 06:41:18 GMT+0000 (Coordinated Universal Time),"<p id="""">The infrastructure follows a hierarchical structure of Cluster - Node - VM.<br>This structure can be easily viewed through the 'Infrastructure Tree'.</p>",,,infrastructure,prime,false,false,false,false,
What is the process for inviting a new user to the organization?,invite-new-user-to-organization,6553f2f580e17f32ec1dd65b,6550ba985d0bbc1cfca82427,68198837578d2027cdc495ec,false,false,Tue May 06 2025 03:55:35 GMT+0000 (Coordinated Universal Time),Tue May 06 2025 03:56:12 GMT+0000 (Coordinated Universal Time),Thu Jun 26 2025 08:49:43 GMT+0000 (Coordinated Universal Time),"<p id="""">In OpsNow FinOps Plus, you can securely invite new team members or external partners to your organization with just their email address.<br>📌 During the invitation process, you can assign a specific role and organization to ensure least-privilege access is granted.</p><h4 id="""">✅ Steps to Invite a New User:</h4><ol id=""""><li>Go to [User Management] and click the ‘+ Invite’ button</li><li>Enter the email address of the user to be invited</li><li>Select the Organization the user will belong to</li><li>Assign the appropriate Role (e.g., Member, Admin, or custom role)</li><li>Click [Invite] to send an email invitation<br>‍</li></ol><h4 id="""">🛡️ Tips for Security and Access Control:</h4><ul id=""""><li>When inviting external collaborators, assign Read-only roles to restrict access.</li><li>Use the Owner invitation only for internal administrators with full privileges.</li><li>You can manage access by separating permissions per organization, which is ideal for multi-team or multi-project operations.</li></ul><p>‍</p>",,Setting,user-organization,opsnow-finops-plus,false,false,false,false,
